day,in_line,line_station,origin,destination,line_id,name,wgs_lng,wgs_lat
2017-03-20,01,0101,23897,23723,01,西朗,113.226701,23.06795116
2017-03-20,01,0102,32315,31678,01,坑口,113.2271025,23.08159164
2017-03-20,01,0103,22797,19826,01,花地湾,113.2287117,23.089772
2017-03-20,01,0104,46506,46419,01,芳村,113.2303265,23.1012303
2017-03-20,01,0105,25068,27438,01,黄沙,113.2351077,23.11257959
2017-03-20,01,0106,49200,51401,01,长寿路,113.2367513,23.12092096
2017-03-20,01,0107,44997,46900,01,陈家祠,113.240959,23.12836353
2017-03-20,01,0108,56188,58958,01,西门口,113.250617,23.12788609
2017-03-20,01,0109,47048,52824,01,公园前,113.2588787,23.12809791
2017-03-20,01,0110,39536,40837,01,农讲所,113.2700246,23.12927798
2017-03-20,01,0111,61452,64505,01,烈士陵园,113.2804187,23.12927213
2017-03-20,01,0112,23311,23701,01,东山口,113.2904216,23.12675593
2017-03-20,01,0113,27748,26583,01,杨箕,113.3022,23.13
2017-03-20,01,0114,37564,48198,01,体育西路,113.3160915,23.13371546
2017-03-20,01,0115,42791,41215,01,体育中心,113.3229,23.1374
2017-03-20,01,0116,56790,62302,01,广州东站,113.3188729,23.1526276
2017-03-20,02,0209,50695,52654,02,江南西,113.26856770000002,23.09993807
2017-03-20,02,0210,38769,38313,02,市二宫,113.2645337,23.10862136
2017-03-20,02,0211,31777,31533,02,海珠广场,113.2605354,23.11763929
2017-03-20,02,0212,40078,40082,02,公园前,113.2588787,23.12809791
2017-03-20,02,0213,32941,32221,02,纪念堂,113.2580449,23.1347179
2017-03-20,02,0214,33951,31071,02,越秀公园,113.2559729,23.14287446
2017-03-20,02,0215,81037,63283,02,广州火车站,113.2513,23.1506
2017-03-20,02,0216,67303,64924,02,三元里,113.2519034,23.16189573
2017-03-20,02,0217,24077,26821,02,飞翔公园,113.2583007,23.17152768
2017-03-20,02,0218,26009,27690,02,白云公园,113.2655406,23.18432686
2017-03-20,02,0219,23249,22738,02,白云文化广场,113.2702236,23.19250837
2017-03-20,02,0220,7688,6917,02,萧岗,113.2750124,23.20097454
2017-03-20,02,0221,44382,44324,02,江夏,113.2778492,23.21386515
2017-03-20,02,0222,25839,25418,02,黄边,113.2819165,23.22444291
2017-03-20,02,0223,67633,66601,02,嘉禾望岗,113.2833199,23.24010754
2017-03-20,02,0241,48008,50246,02,昌岗,113.2715211,23.093296
2017-03-20,02,0242,32001,31119,02,江泰路,113.2752156,23.08473473
2017-03-20,02,0243,48404,47299,02,东晓南,113.2890197,23.0738509
2017-03-20,02,0244,20478,18829,02,南洲,113.2925227,23.06638859
2017-03-20,02,0245,31032,30659,02,洛溪,113.2933813,23.04579646
2017-03-20,02,0246,27084,25741,02,南浦,113.2881871,23.03644511
2017-03-20,02,0247,11994,11503,02,会江,113.281239,23.01550866
2017-03-20,02,0248,3401,3144,02,石壁,113.2730486,22.99679692
2017-03-20,02,0249,69307,48596,02,广州南站,113.2650446,22.991757
2017-03-20,03,0303,85236,81048,03,体育西路,113.3160915,23.13371546
2017-03-20,03,0304,66783,74009,03,珠江新城,113.315753,23.12200624
2017-03-20,03,0305,25570,23618,03,广州塔,113.317833,23.1088155
2017-03-20,03,0306,597,915,03,客村,113.31516299999998,23.09890909
2017-03-20,03,0307,23782,21555,03,大塘,113.3162596,23.08048641
2017-03-20,03,0308,11819,11862,03,沥滘,113.3150408,23.05753607
2017-03-20,03,0309,36461,36249,03,厦滘,113.315329,23.04014744
2017-03-20,03,0310,53523,54802,03,大石,113.3161695,23.02036278
2017-03-20,03,0311,21327,23474,03,汉溪长隆,113.3248269,22.99624861
2017-03-20,03,0312,61824,64741,03,市桥,113.3563709,22.95222853
2017-03-20,03,0313,43237,39183,03,番禺广场,113.3798282,22.93817521
2017-03-20,03,0314,50301,46343,03,天河客运站,113.3383371,23.17333592
2017-03-20,03,0315,30931,28296,03,五山,113.3464249,23.15511594
2017-03-20,03,0316,42242,45317,03,华师,113.3398417,23.14314816
2017-03-20,03,0317,65307,65502,03,岗顶,113.3341467,23.13744553
2017-03-20,03,0318,49487,51682,03,石牌桥,113.3262187,23.13586963
2017-03-20,04,0405,33914,28212,04,黄村,113.4016,23.1343
2017-03-20,04,0406,39933,38869,04,车陂,113.389941,23.12691761
2017-03-20,04,0408,31396,30028,04,万胜围,113.3792297,23.10024333
2017-03-20,04,0409,3309,3405,04,官洲,113.3712321,23.06950299
2017-03-20,04,0410,20719,21985,04,大学城北,113.3799456,23.06080148
2017-03-20,04,0411,3969,12871,04,大学城南,113.3950252,23.04591521
2017-03-20,04,0412,9957,10469,04,新造,113.4101024,23.03086726
2017-03-20,04,0413,13631,13837,04,石碁,113.4598044,22.95992618
2017-03-20,04,0414,9004,8834,04,海傍,113.4700577,22.94206827
2017-03-20,04,0415,1111,1123,04,低涌,113.4794358,22.92242385
2017-03-20,04,0416,2856,2928,04,东涌,113.4736184,22.888258800000006
2017-03-20,04,0417,2633,2728,04,黄阁汽车城,113.504386,22.83876504
2017-03-20,04,0418,2632,2857,04,黄阁,113.5135275,22.82749739
2017-03-20,04,0419,4321,5056,04,蕉门,113.5223711,22.80342943
2017-03-20,04,0420,10809,10391,04,金洲,113.5338894,22.7951926
2017-03-20,05,0501,48544,39263,05,滘口,113.2030443,23.11634106
2017-03-20,05,0502,15589,20762,05,坦尾,113.2128218,23.12809281
2017-03-20,05,0503,21232,20594,05,中山八,113.2275902,23.12817317
2017-03-20,05,0504,21536,21152,05,西场,113.2327144,23.13999428
2017-03-20,05,0505,42186,42438,05,西村,113.2366171,23.14483745
2017-03-20,05,0506,17858,34472,05,广州火车站,113.2513,23.1506
2017-03-20,05,0507,41830,40766,05,小北,113.2711772,23.14209786
2017-03-20,05,0508,35818,36312,05,淘金,113.28136770000002,23.13903619
2017-03-20,05,0509,28344,28761,05,区庄,113.2916,23.1371
2017-03-20,05,0510,23320,25582,05,动物园,113.3019371,23.137213
2017-03-20,05,0511,21278,21715,05,杨箕,113.3022,23.13
2017-03-20,05,0512,43712,44307,05,五羊邨,113.308896,23.12246477
2017-03-20,05,0513,48005,49808,05,珠江新城,113.315753,23.12200624
2017-03-20,05,0514,35534,34716,05,猎德,113.3272,23.1208
2017-03-20,05,0515,32284,32845,05,潭村,113.3405542,23.11994416
2017-03-20,05,0516,36117,36504,05,员村,113.3587735,23.11795767
2017-03-20,05,0517,23276,22841,05,科韵路,113.3719842,23.12165489
2017-03-20,05,0518,33426,35320,05,车陂南,113.3846659,23.11816509
2017-03-20,05,0519,18976,18360,05,东圃,113.3961251,23.11191208
2017-03-20,05,0520,20883,18259,05,三溪,113.4103332,23.10651611
2017-03-20,05,0521,10673,10748,05,鱼珠,113.4267348,23.102656
2017-03-20,05,0522,25147,28497,05,大沙地,113.44054540000002,23.10565659
2017-03-20,05,0523,16712,15272,05,大沙东,113.4528342,23.10886127
2017-03-20,05,0524,25506,23190,05,文冲,113.463532,23.1063885
2017-03-20,06,0601,23207,20696,06,浔峰岗,113.1963502,23.1668945
2017-03-20,06,0602,24524,23181,06,横沙,113.2013831,23.16071418
2017-03-20,06,0603,30192,29515,06,沙贝,113.2060375,23.1548356
2017-03-20,06,0604,8674,8902,06,河沙,113.2121757,23.13781691
2017-03-20,06,0605,2423,1431,06,坦尾,113.2128218,23.12809281
2017-03-20,06,0606,9851,9516,06,如意坊,113.2263371,23.11768885
2017-03-20,06,0607,10135,8899,06,黄沙,113.2351077,23.11257959
2017-03-20,06,0608,39634,40708,06,文化公园,113.2443853,23.11182598
2017-03-20,06,0609,27966,27581,06,一德路,113.2519172,23.11565257
2017-03-20,06,0610,11148,14752,06,海珠广场,113.2605354,23.11763929
2017-03-20,06,0611,21877,23034,06,北京路,113.2647242,23.12131745
2017-03-20,06,0612,16834,16911,06,团一大广场,113.2728,23.1209
2017-03-20,06,0613,17996,17587,06,东湖,113.2841,23.1173
2017-03-20,06,0614,21991,21122,06,东山口,113.2904216,23.12675593
2017-03-20,06,0615,10361,10799,06,区庄,113.2916,23.1371
2017-03-20,06,0616,14380,14810,06,黄花岗,113.2935,23.1431
2017-03-20,06,0617,22867,22538,06,沙河顶,113.3073,23.1547
2017-03-20,06,0619,16620,14981,06,天平架,113.3154,23.1621
2017-03-20,06,0621,17164,15961,06,天河客运站,113.3383371,23.17333592
2017-03-20,06,0622,22781,24360,06,长湴,113.3438612,23.18102554
2017-03-20,06,0624,10115,11854,06,龙洞,113.3721728,23.19366261
2017-03-20,06,0626,6098,6169,06,高塘石,113.4048325,23.19345103
2017-03-20,06,0627,6585,5936,06,黄陂,113.4275764,23.19082975
2017-03-20,06,0628,4500,4341,06,金峰,113.4457471,23.1836009
2017-03-20,06,0629,4649,4892,06,暹岗,113.4546987,23.17504507
2017-03-20,06,0630,3856,3754,06,苏元,113.462526,23.17323404
2017-03-20,06,0631,3097,3366,06,萝岗,113.4754,23.1783
2017-03-20,06,0632,11348,11139,06,香雪,113.4956577,23.17514172
2017-03-20,07,0701,16698,35927,07,广州南站,113.2650446,22.991757
2017-03-20,07,0702,622,669,07,石壁,113.2730486,22.99679692
2017-03-20,07,0703,571,610,07,谢村,113.2909966,22.99323963
2017-03-20,07,0704,5274,5380,07,钟村,113.310987,22.98893148
2017-03-20,07,0705,14726,12388,07,汉溪长隆,113.3248269,22.99624861
2017-03-20,07,0706,3916,4846,07,南村万博,113.3424945,23.00730586
2017-03-20,07,0707,12131,11278,07,员岗,113.3606127,23.01856073
2017-03-20,07,0708,6187,6232,07,板桥,113.38246,23.01926542
2017-03-20,07,0709,12487,5093,07,大学城南,113.3950252,23.04591521
2017-03-20,08,0814,16553,15205,08,凤凰新村,113.2508935,23.09711462
2017-03-20,08,0815,34482,33832,08,沙园,113.2551646,23.09121698
2017-03-20,08,0816,23381,22082,08,宝岗大道,113.2644157,23.08858677
2017-03-20,08,0818,19202,18677,08,晓港,113.2765179,23.09568688
2017-03-20,08,0819,40981,43313,08,中大,113.2877463,23.09470733
2017-03-20,08,0820,38617,37908,08,鹭江,113.30286979999998,23.09797551
2017-03-20,08,0821,66635,70115,08,客村,113.31516299999998,23.09890909
2017-03-20,08,0822,23333,23633,08,赤岗,113.329549,23.09902391
2017-03-20,08,0823,9819,9049,08,磨碟沙,113.3360071,23.10121359
2017-03-20,08,0824,11195,11061,08,新港东,113.3516716,23.10123984
2017-03-20,08,0825,36329,34037,08,琶洲,113.3611591,23.10109873
2017-03-20,30,3002,29080,32996,30,林和西,113.3183951,23.14396082
2017-03-20,30,3002,29080,32996,30,机场南,113.2975308,23.38877545
2017-03-20,30,3004,55484,55454,30,人和,113.2906185,23.33790206
2017-03-20,30,3005,45733,45819,30,龙归,113.295516,23.29139726
2017-03-20,30,3006,16375,12315,30,白云大道北,113.293227,23.22481081
2017-03-20,30,3007,33511,34934,30,永泰,113.3010106,23.22283683
2017-03-20,30,3008,48003,47583,30,同和,113.3207376,23.19986405
2017-03-20,30,3009,33844,35542,30,京溪南方医院,113.32067109999998,23.18782166
2017-03-20,30,3010,19814,21117,30,梅花园,113.3149773,23.17802926
2017-03-20,30,3011,33824,31780,30,燕塘,113.3220558,23.16278585
2017-03-20,30,30A1,27078,21449,,,,
2017-03-20,30,30A2,40961,43897,,,,
2017-03-20,60,6001,14315,12405,60,魁奇路,113.1031632,22.9967333
2017-03-20,60,6002,8039,7778,60,季华园,113.1030685,23.00969972
2017-03-20,60,6003,8950,8491,60,同济路,113.1028655,23.02158567
2017-03-20,60,6004,19035,19535,60,祖庙,113.1067684,23.02961751
2017-03-20,60,6005,7825,7785,60,普君北路,113.1173043,23.03018908
2017-03-20,60,6006,6253,5681,60,朝安,113.1282543,23.03018154
2017-03-20,60,6007,10801,10335,60,桂城,113.135886,23.03412609
2017-03-20,60,6008,13243,13243,60,南桂路,113.1486308,23.03657213
2017-03-20,60,6009,6804,6617,60,虫雷岗,113.1499246,23.0455823
2017-03-20,60,6010,13167,14156,60,千灯湖,113.1501136,23.05760446
2017-03-20,60,6011,10539,11193,60,金融高新区,113.153,23.0686
2017-03-20,60,6012,9533,8214,60,龙溪,113.1872985,23.06858529
2017-03-20,60,6013,7192,6793,60,菊树,113.207274,23.06892291
2017-03-20,60,6014,6663,5828,60,西朗,113.226701,23.06795116
2017-03-20,60,6015,6750,6370,60,鹤洞,113.234424,23.07499125
2017-03-20,60,6016,8841,8215,60,沙涌,113.2417236,23.08608123
2017-03-20,60,6018,13470,12907,60,燕岗,113.2653237,23.07921094
2017-03-20,60,6022,2308,2128,60,澜石,113.10175259999998,22.98685526
2017-03-20,60,6023,3125,2836,60,世纪莲,113.1089525,22.967765
2017-03-20,60,6024,1142,1192,60,东平,113.12371170000002,22.96788704
2017-03-20,60,6025,1383,1430,60,新城东,113.135,22.9615
2017-03-20,68,6801,7669,7669,68,林和西,113.3183951,23.14396082
2017-03-20,68,6802,1322,1322,68,体育中心南,113.3185,23.1367
2017-03-20,68,6803,1682,1682,68,天河南,113.3187444,23.1339214
2017-03-20,68,6804,5877,5877,68,黄埔大道,113.3189654,23.12951359
2017-03-20,68,6805,2748,2748,68,妇儿中心,113.319263,23.1251104
2017-03-20,68,6806,3912,3912,68,花城大道,113.3192,23.121
2017-03-20,68,6807,2732,2732,68,大剧院,113.3192915,23.11817878
2017-03-20,68,6808,1888,1888,68,海心沙,113.3189302,23.11412185
2017-03-20,68,6809,8793,8793,68,广州塔,113.317833,23.1088155
2017-03-21,01,0101,23762,23948,01,西朗,113.226701,23.06795116
2017-03-21,01,0102,30937,31253,01,坑口,113.2271025,23.08159164
2017-03-21,01,0103,22798,19891,01,花地湾,113.2287117,23.089772
2017-03-21,01,0104,46766,42278,01,芳村,113.2303265,23.1012303
2017-03-21,01,0105,24372,27263,01,黄沙,113.2351077,23.11257959
2017-03-21,01,0106,49422,52278,01,长寿路,113.2367513,23.12092096
2017-03-21,01,0107,45110,47320,01,陈家祠,113.240959,23.12836353
2017-03-21,01,0108,55376,58086,01,西门口,113.250617,23.12788609
2017-03-21,01,0109,48135,53215,01,公园前,113.2588787,23.12809791
2017-03-21,01,0110,40741,41721,01,农讲所,113.2700246,23.12927798
2017-03-21,01,0111,61738,64331,01,烈士陵园,113.2804187,23.12927213
2017-03-21,01,0112,23688,23818,01,东山口,113.2904216,23.12675593
2017-03-21,01,0113,27573,26265,01,杨箕,113.3022,23.13
2017-03-21,01,0114,37408,48156,01,体育西路,113.3160915,23.13371546
2017-03-21,01,0115,42669,40853,01,体育中心,113.3229,23.1374
2017-03-21,01,0116,54256,59638,01,广州东站,113.3188729,23.1526276
2017-03-21,02,0209,49982,52515,02,江南西,113.26856770000002,23.09993807
2017-03-21,02,0210,38649,38382,02,市二宫,113.2645337,23.10862136
2017-03-21,02,0211,31990,31281,02,海珠广场,113.2605354,23.11763929
2017-03-21,02,0212,39189,39597,02,公园前,113.2588787,23.12809791
2017-03-21,02,0213,32277,32333,02,纪念堂,113.2580449,23.1347179
2017-03-21,02,0214,33273,29467,02,越秀公园,113.2559729,23.14287446
2017-03-21,02,0215,77755,62167,02,广州火车站,113.2513,23.1506
2017-03-21,02,0216,66597,64913,02,三元里,113.2519034,23.16189573
2017-03-21,02,0217,23871,26976,02,飞翔公园,113.2583007,23.17152768
2017-03-21,02,0218,26858,28929,02,白云公园,113.2655406,23.18432686
2017-03-21,02,0219,23093,22982,02,白云文化广场,113.2702236,23.19250837
2017-03-21,02,0220,7670,7122,02,萧岗,113.2750124,23.20097454
2017-03-21,02,0221,43840,42062,02,江夏,113.2778492,23.21386515
2017-03-21,02,0222,26097,25321,02,黄边,113.2819165,23.22444291
2017-03-21,02,0223,66350,65876,02,嘉禾望岗,113.2833199,23.24010754
2017-03-21,02,0241,48586,50417,02,昌岗,113.2715211,23.093296
2017-03-21,02,0242,31748,30673,02,江泰路,113.2752156,23.08473473
2017-03-21,02,0243,47377,47071,02,东晓南,113.2890197,23.0738509
2017-03-21,02,0244,20533,18614,02,南洲,113.2925227,23.06638859
2017-03-21,02,0245,30739,30695,02,洛溪,113.2933813,23.04579646
2017-03-21,02,0246,26425,25769,02,南浦,113.2881871,23.03644511
2017-03-21,02,0247,11576,11293,02,会江,113.281239,23.01550866
2017-03-21,02,0248,3426,3070,02,石壁,113.2730486,22.99679692
2017-03-21,02,0249,63753,45303,02,广州南站,113.2650446,22.991757
2017-03-21,03,0303,84908,79750,03,体育西路,113.3160915,23.13371546
2017-03-21,03,0304,68418,74571,03,珠江新城,113.315753,23.12200624
2017-03-21,03,0305,25058,23116,03,广州塔,113.317833,23.1088155
2017-03-21,03,0306,718,877,03,客村,113.31516299999998,23.09890909
2017-03-21,03,0307,23441,21209,03,大塘,113.3162596,23.08048641
2017-03-21,03,0308,11606,11583,03,沥滘,113.3150408,23.05753607
2017-03-21,03,0309,36550,36747,03,厦滘,113.315329,23.04014744
2017-03-21,03,0310,52996,54853,03,大石,113.3161695,23.02036278
2017-03-21,03,0311,21308,23821,03,汉溪长隆,113.3248269,22.99624861
2017-03-21,03,0312,61407,64662,03,市桥,113.3563709,22.95222853
2017-03-21,03,0313,41969,39265,03,番禺广场,113.3798282,22.93817521
2017-03-21,03,0314,47006,43797,03,天河客运站,113.3383371,23.17333592
2017-03-21,03,0315,32160,28194,03,五山,113.3464249,23.15511594
2017-03-21,03,0316,41766,44711,03,华师,113.3398417,23.14314816
2017-03-21,03,0317,63749,64011,03,岗顶,113.3341467,23.13744553
2017-03-21,03,0318,49255,51411,03,石牌桥,113.3262187,23.13586963
2017-03-21,04,0405,33088,27381,04,黄村,113.4016,23.1343
2017-03-21,04,0406,39294,38722,04,车陂,113.389941,23.12691761
2017-03-21,04,0408,31294,30252,04,万胜围,113.3792297,23.10024333
2017-03-21,04,0409,3778,3887,04,官洲,113.3712321,23.06950299
2017-03-21,04,0410,21459,21310,04,大学城北,113.3799456,23.06080148
2017-03-21,04,0411,4114,12753,04,大学城南,113.3950252,23.04591521
2017-03-21,04,0412,9767,9669,04,新造,113.4101024,23.03086726
2017-03-21,04,0413,12921,13016,04,石碁,113.4598044,22.95992618
2017-03-21,04,0414,8834,8979,04,海傍,113.4700577,22.94206827
2017-03-21,04,0415,1476,1521,04,低涌,113.4794358,22.92242385
2017-03-21,04,0416,2716,2852,04,东涌,113.4736184,22.888258800000006
2017-03-21,04,0417,2490,2379,04,黄阁汽车城,113.504386,22.83876504
2017-03-21,04,0418,2613,2699,04,黄阁,113.5135275,22.82749739
2017-03-21,04,0419,4411,4981,04,蕉门,113.5223711,22.80342943
2017-03-21,04,0420,10505,9877,04,金洲,113.5338894,22.7951926
2017-03-21,05,0501,46996,38297,05,滘口,113.2030443,23.11634106
2017-03-21,05,0502,15588,21015,05,坦尾,113.2128218,23.12809281
2017-03-21,05,0503,21268,20783,05,中山八,113.2275902,23.12817317
2017-03-21,05,0504,21179,20860,05,西场,113.2327144,23.13999428
2017-03-21,05,0505,42099,42685,05,西村,113.2366171,23.14483745
2017-03-21,05,0506,16936,33216,05,广州火车站,113.2513,23.1506
2017-03-21,05,0507,41157,39638,05,小北,113.2711772,23.14209786
2017-03-21,05,0508,35720,36461,05,淘金,113.28136770000002,23.13903619
2017-03-21,05,0509,28274,28201,05,区庄,113.2916,23.1371
2017-03-21,05,0510,23561,25608,05,动物园,113.3019371,23.137213
2017-03-21,05,0511,21025,21234,05,杨箕,113.3022,23.13
2017-03-21,05,0512,44438,44840,05,五羊邨,113.308896,23.12246477
2017-03-21,05,0513,48384,50456,05,珠江新城,113.315753,23.12200624
2017-03-21,05,0514,36394,35646,05,猎德,113.3272,23.1208
2017-03-21,05,0515,33051,33047,05,潭村,113.3405542,23.11994416
2017-03-21,05,0516,35894,36182,05,员村,113.3587735,23.11795767
2017-03-21,05,0517,23121,22477,05,科韵路,113.3719842,23.12165489
2017-03-21,05,0518,33410,35060,05,车陂南,113.3846659,23.11816509
2017-03-21,05,0519,19047,18324,05,东圃,113.3961251,23.11191208
2017-03-21,05,0520,20454,18106,05,三溪,113.4103332,23.10651611
2017-03-21,05,0521,10792,10762,05,鱼珠,113.4267348,23.102656
2017-03-21,05,0522,24843,28256,05,大沙地,113.44054540000002,23.10565659
2017-03-21,05,0523,16601,15017,05,大沙东,113.4528342,23.10886127
2017-03-21,05,0524,25003,22588,05,文冲,113.463532,23.1063885
2017-03-21,06,0601,22785,21038,06,浔峰岗,113.1963502,23.1668945
2017-03-21,06,0602,24245,22906,06,横沙,113.2013831,23.16071418
2017-03-21,06,0603,29528,29271,06,沙贝,113.2060375,23.1548356
2017-03-21,06,0604,8718,8938,06,河沙,113.2121757,23.13781691
2017-03-21,06,0605,2361,1413,06,坦尾,113.2128218,23.12809281
2017-03-21,06,0606,9625,9290,06,如意坊,113.2263371,23.11768885
2017-03-21,06,0607,10378,8883,06,黄沙,113.2351077,23.11257959
2017-03-21,06,0608,40092,40846,06,文化公园,113.2443853,23.11182598
2017-03-21,06,0609,27624,27131,06,一德路,113.2519172,23.11565257
2017-03-21,06,0610,11186,14971,06,海珠广场,113.2605354,23.11763929
2017-03-21,06,0611,21639,23048,06,北京路,113.2647242,23.12131745
2017-03-21,06,0612,16520,16387,06,团一大广场,113.2728,23.1209
2017-03-21,06,0613,18127,17904,06,东湖,113.2841,23.1173
2017-03-21,06,0614,22356,21133,06,东山口,113.2904216,23.12675593
2017-03-21,06,0615,10321,10291,06,区庄,113.2916,23.1371
2017-03-21,06,0616,14519,14716,06,黄花岗,113.2935,23.1431
2017-03-21,06,0617,23370,22918,06,沙河顶,113.3073,23.1547
2017-03-21,06,0619,16600,15010,06,天平架,113.3154,23.1621
2017-03-21,06,0621,16955,16000,06,天河客运站,113.3383371,23.17333592
2017-03-21,06,0622,23389,24740,06,长湴,113.3438612,23.18102554
2017-03-21,06,0624,9725,11579,06,龙洞,113.3721728,23.19366261
2017-03-21,06,0626,6064,6124,06,高塘石,113.4048325,23.19345103
2017-03-21,06,0627,6254,5988,06,黄陂,113.4275764,23.19082975
2017-03-21,06,0628,4624,4418,06,金峰,113.4457471,23.1836009
2017-03-21,06,0629,4747,4770,06,暹岗,113.4546987,23.17504507
2017-03-21,06,0630,3829,3790,06,苏元,113.462526,23.17323404
2017-03-21,06,0631,3104,3225,06,萝岗,113.4754,23.1783
2017-03-21,06,0632,11212,10808,06,香雪,113.4956577,23.17514172
2017-03-21,07,0701,14203,29125,07,广州南站,113.2650446,22.991757
2017-03-21,07,0702,627,632,07,石壁,113.2730486,22.99679692
2017-03-21,07,0703,564,543,07,谢村,113.2909966,22.99323963
2017-03-21,07,0704,5195,5470,07,钟村,113.310987,22.98893148
2017-03-21,07,0705,14708,12224,07,汉溪长隆,113.3248269,22.99624861
2017-03-21,07,0706,4017,4995,07,南村万博,113.3424945,23.00730586
2017-03-21,07,0707,12261,11424,07,员岗,113.3606127,23.01856073
2017-03-21,07,0708,6404,6363,07,板桥,113.38246,23.01926542
2017-03-21,07,0709,12661,5116,07,大学城南,113.3950252,23.04591521
2017-03-21,08,0814,16626,15455,08,凤凰新村,113.2508935,23.09711462
2017-03-21,08,0815,34439,33800,08,沙园,113.2551646,23.09121698
2017-03-21,08,0816,23208,22039,08,宝岗大道,113.2644157,23.08858677
2017-03-21,08,0818,19450,19039,08,晓港,113.2765179,23.09568688
2017-03-21,08,0819,41348,43134,08,中大,113.2877463,23.09470733
2017-03-21,08,0820,38547,37700,08,鹭江,113.30286979999998,23.09797551
2017-03-21,08,0821,66838,69541,08,客村,113.31516299999998,23.09890909
2017-03-21,08,0822,22590,22613,08,赤岗,113.329549,23.09902391
2017-03-21,08,0823,9534,8782,08,磨碟沙,113.3360071,23.10121359
2017-03-21,08,0824,8895,9103,08,新港东,113.3516716,23.10123984
2017-03-21,08,0825,28910,27897,08,琶洲,113.3611591,23.10109873
2017-03-21,30,3002,27916,31585,30,林和西,113.3183951,23.14396082
2017-03-21,30,3002,27916,31585,30,机场南,113.2975308,23.38877545
2017-03-21,30,3004,52611,52941,30,人和,113.2906185,23.33790206
2017-03-21,30,3005,44754,44966,30,龙归,113.295516,23.29139726
2017-03-21,30,3006,15956,12186,30,白云大道北,113.293227,23.22481081
2017-03-21,30,3007,33039,34940,30,永泰,113.3010106,23.22283683
2017-03-21,30,3008,47487,47080,30,同和,113.3207376,23.19986405
2017-03-21,30,3009,33362,35519,30,京溪南方医院,113.32067109999998,23.18782166
2017-03-21,30,3010,20102,21090,30,梅花园,113.3149773,23.17802926
2017-03-21,30,3011,33643,31205,30,燕塘,113.3220558,23.16278585
2017-03-21,30,30A1,24917,19666,,,,
2017-03-21,30,30A2,40828,43060,,,,
2017-03-21,60,6001,13286,12266,60,魁奇路,113.1031632,22.9967333
2017-03-21,60,6002,7881,7872,60,季华园,113.1030685,23.00969972
2017-03-21,60,6003,8743,8546,60,同济路,113.1028655,23.02158567
2017-03-21,60,6004,18887,19598,60,祖庙,113.1067684,23.02961751
2017-03-21,60,6005,7768,8113,60,普君北路,113.1173043,23.03018908
2017-03-21,60,6006,6262,5854,60,朝安,113.1282543,23.03018154
2017-03-21,60,6007,10624,10508,60,桂城,113.135886,23.03412609
2017-03-21,60,6008,13229,13482,60,南桂路,113.1486308,23.03657213
2017-03-21,60,6009,6850,6864,60,虫雷岗,113.1499246,23.0455823
2017-03-21,60,6010,13160,14316,60,千灯湖,113.1501136,23.05760446
2017-03-21,60,6011,10666,11232,60,金融高新区,113.153,23.0686
2017-03-21,60,6012,9215,8295,60,龙溪,113.1872985,23.06858529
2017-03-21,60,6013,7159,6855,60,菊树,113.207274,23.06892291
2017-03-21,60,6014,6772,5876,60,西朗,113.226701,23.06795116
2017-03-21,60,6015,6722,6488,60,鹤洞,113.234424,23.07499125
2017-03-21,60,6016,8883,8333,60,沙涌,113.2417236,23.08608123
2017-03-21,60,6018,13406,12903,60,燕岗,113.2653237,23.07921094
2017-03-21,60,6022,2246,2255,60,澜石,113.10175259999998,22.98685526
2017-03-21,60,6023,3231,3093,60,世纪莲,113.1089525,22.967765
2017-03-21,60,6024,1315,1280,60,东平,113.12371170000002,22.96788704
2017-03-21,60,6025,1453,1516,60,新城东,113.135,22.9615
2017-03-21,68,6801,7505,7505,68,林和西,113.3183951,23.14396082
2017-03-21,68,6802,1252,1252,68,体育中心南,113.3185,23.1367
2017-03-21,68,6803,1677,1677,68,天河南,113.3187444,23.1339214
2017-03-21,68,6804,5691,5691,68,黄埔大道,113.3189654,23.12951359
2017-03-21,68,6805,2761,2761,68,妇儿中心,113.319263,23.1251104
2017-03-21,68,6806,3964,3964,68,花城大道,113.3192,23.121
2017-03-21,68,6807,2894,2894,68,大剧院,113.3192915,23.11817878
2017-03-21,68,6808,1954,1954,68,海心沙,113.3189302,23.11412185
2017-03-21,68,6809,8909,8909,68,广州塔,113.317833,23.1088155
2017-03-22,01,0101,22549,22452,01,西朗,113.226701,23.06795116
2017-03-22,01,0102,29105,29341,01,坑口,113.2271025,23.08159164
2017-03-22,01,0103,21217,18263,01,花地湾,113.2287117,23.089772
2017-03-22,01,0104,43788,43981,01,芳村,113.2303265,23.1012303
2017-03-22,01,0105,24405,26291,01,黄沙,113.2351077,23.11257959
2017-03-22,01,0106,44054,45723,01,长寿路,113.2367513,23.12092096
2017-03-22,01,0107,43816,46536,01,陈家祠,113.240959,23.12836353
2017-03-22,01,0108,54431,56183,01,西门口,113.250617,23.12788609
2017-03-22,01,0109,45016,49156,01,公园前,113.2588787,23.12809791
2017-03-22,01,0110,40558,41785,01,农讲所,113.2700246,23.12927798
2017-03-22,01,0111,59928,62064,01,烈士陵园,113.2804187,23.12927213
2017-03-22,01,0112,23536,23758,01,东山口,113.2904216,23.12675593
2017-03-22,01,0113,26649,25533,01,杨箕,113.3022,23.13
2017-03-22,01,0114,34287,44016,01,体育西路,113.3160915,23.13371546
